"id","titulo","texto","data","url"
105,"santos - par. 68","O sistema funicular do Monte Serrat foi planejado em 1910 e construído em 1923 e liga o centro da cidade ao alto do Monte Serrat Ver trajeto no Google Maps, onde está um grande cassino inaugurado em 1927 (fechado devido à criação da lei que proíbe jogos de azar no Brasil, em 1946) e a Capela de Nossa Senhora do Monte Serrat, padroeira da cidade. Possui dois bondinhos, que operam sempre simultaneamente: enquanto um sobe, o outro desce, e os dois se encontram exatamente na metade do percurso, onde há um desvio.[107][108]","2026/08/27","https://pt.wikipedia.org/wiki/Santos"
106,"santos - par. 69","Santos foi a segunda cidade do país a ter um serviço de bondes (após o Rio de Janeiro). A primeira linha foi inaugurada em 1871, um ano antes de os bondes serem inaugurados na cidade de São Paulo. Em 1909, foi inaugurado o serviço eletrificado, que até então era feito por tração animal ou vapor. O serviço foi desativado em 1971, quando os bondes saíram de circulação por diversos motivos, entre os quais a maior procura pelos ônibus por parte do público. Em 2000, foi inaugurado o bonde turístico do centro histórico, que sai da Praça Mauá, em frente ao Paço Municipal. A linha turística conta com dois bondes que circularam no centro da cidade de Santos e um bonde doado pela cidade do Porto, em Portugal e reformado nas oficinas de Santos.[109]","2026/08/27","https://pt.wikipedia.org/wiki/Santos"
107,"santos - par. 70","A cidade possui dois acessos ferroviários que eram utilizados apenas para o transporte de cargas. O primeiro, oriundo da extinta ""The São Paulo Railway"", construído em 1867 para transportar café, sendo posteriormente a Estrada de Ferro Santos a Jundiaí (1947-1975) e sucedida à Rede Ferroviária Federal (1975-1996), é operado atualmente pela MRS Logística e atinge a cidade proveniente de São Paulo e do ABC Paulista pela região noroeste, passando até Cubatão por meio de transporte com trens elétricos em alta velocidade, que vence o desnível de sua origem e destino por meio de linha férrea com cremalheira em poucos minutos, sendo posteriormente despachado para o bairro do Valongo.[110]","2026/08/27","https://pt.wikipedia.org/wiki/Santos"
108,"santos - par. 71","O outro acesso ferroviário originou-se da extinta Estrada de Ferro Sorocabana (1927-1971) e sua sucessora, FEPASA (1971-1998), sendo posteriormente operado pela concessionária Ferroban. É proveniente do município de Mairinque na região de Sorocaba e chega a Santos pelo bairro do José Menino (sudoeste da área insular). A linha cruza em nível praticamente toda a cidade de oeste a leste até atingir a região portuária no bairro do Macuco. Em face a maior demanda de deslocamento de pessoas, bem como o aumento da frota de veículos, foi desativado para transporte de cargas e entregue em janeiro de 2017 como um sistema metropolitano de transporte de passageiros conhecido por Veículo Leve sobre Trilhos operado pelo consórcio BR Mobilidade a partir do bairro de Barreiros em São Vicente,[111] com uma futura extensão aguardando obras até o bairro do Valongo.[112]","2026/08/27","https://pt.wikipedia.org/wiki/Santos"
109,"santos - par. 72","O sistema de telefones automáticos foi inaugurado na cidade pela Companhia Telefônica Brasileira (CTB) em 1934,[113][114] sendo a 4ª cidade do estado a receber esse melhoramento, e que construiu as primeiras centrais telefônicas da cidade (Rua Brás Cubas, Rua Tocantins e Av. Washington Luís), com as duas primeiras já desativadas há algumas décadas.[115][116] Já o sistema de discagem direta à distância (DDD) foi implantado em 1973 pela Telecomunicações de São Paulo (TELESP), com o código de área (0132).[117] Na década de 90 o código DDD da cidade foi alterado para (013), para padronização do sistema telefônico com a telefonia celular que estava sendo implantada em todo o estado.[118] O serviço telefônico móvel, por telefone celular, é oferecido por diversas operadoras. O código de área (DDD) de Santos é 013[119] e o Código de Endereçamento Postal (CEP) da cidade vai de 11000-001 a 11249-999.[120] Ainda há serviços de internet como serviços de banda larga (ADSL) ou fibra ótica, sendo oferecidos pelas principais empresas provedoras de acesso.","2026/08/27","https://pt.wikipedia.org/wiki/Santos"
110,"santos - par. 73","Santos possui vários museus, entre eles o Museu do Café Brasileiro onde funcionava a Bolsa do Café até a década de 1970. Outros museus da cidade são o Museu de Arte Sacra de Santos, o Museu de Pesca de Santos, o Museu De Vaney, o Museu Oceanográfico, o Memorial das Conquistas, o Museu Pelé, o Museu do Porto e o Museu do Mar.[121]","2026/08/27","https://pt.wikipedia.org/wiki/Santos"
111,"santos - par. 74","A cidade de Santos possui 3 jornais diários, 4 emissoras de televisão comerciais e 10 emissoras de rádio, sendo 4 em FM e 6 em AM. A tradição cinematográfica pela qual a cidade se especializou foi a de curtas metragens, abrigando grandes e importantes festivais da área. Quanto às produções cinematográficas de Santos, podemos citar as de diretores como Chico Botelho (cuja morte não o deixou concluir os longas Janete e Cidade Oculta), Icaro Martins, José Roberto Eliezer, Tânia Savietto, Aloysio Raulino, José Roberto Torero, Renato Neiva Moreira,[122] Hélcio Nagamine, entre outros. Quanto às produções recentes com maior repercussão na cidade podemos citar O Magnata (2007), escrito pelo Chorão da banda Charlie Brown Jr., e Querô (2007), que promoveu testes de jovens atores pela cidade e que legou consequências que refletem até hoje.[123]","2026/08/27","https://pt.wikipedia.org/wiki/Santos"
112,"santos - par. 75","Santos também foi muito utilizada pela televisão em minisséries como Um Só Coração, produzida pela Rede Globo de Televisão, que teve 80% de suas cenas gravadas no centro histórico de Santos em outubro de 2003, para apresentação em rede nacional em janeiro de 2004.[124] De fato, a revitalização do Centro Histórico da cidade, a começar por sua iluminação e asfalto, possibilitou a gravação de muitas cenas televisivas que exigiam figurinos e enredos de época.[125] No caso de Um Só Coração, o objetivo era retratar a década de 1920 e como tal foram utilizadas locações como a Rua XV de Novembro e o interior da Bolsa Oficial do Café.[126] Entre os atores que gravaram no centro da cidade estão Ana Paula Arósio, Tarcísio Meira, Letícia Sabatella, Ângelo Antônio, Herson Capri, Erik Marmo, Maria Fernanda Cândido, Marcello Antony, sem contar os figurantes da própria cidade. Além de minisséries, a telenovela de 1977 Éramos Seis, escrita por Silvio de Abreu, na Tupi, também teve algumas cenas rodadas na praia, no bonde e nos jardins do Orquidário encenadas por Nicette Bruno, Riccelli, e Strazzer.[123]","2026/08/27","https://pt.wikipedia.org/wiki/Santos"
113,"santos - par. 76","A cidade possui nomes de renome no cenário musical brasileiro, como a banda Charlie Brown Jr.. Santos também é considerada celeiro de bons bateristas[127] e berço de bandas de rock como Balara, Garage Fuzz, Bula e Zimbra.[128][129][130] Dentre os músicos nascidos na cidade estão artistas como Leny Eversong, Gilberto Mendes, Haroldo Lara, Almeida Prado, Renato Teixeira e Tulipa Ruiz.[131]","2026/08/27","https://pt.wikipedia.org/wiki/Santos"
114,"santos - par. 77","A dança também é muito renomada na cidade de Santos. Ela é sede de alguns festivais renomados de dança como o Fidifest, o Fesadan e o Santos Dance Festival. Algumas escolas renomadas são a Balé Jovem de São Vicente e a Escola de Bailado de Santos. Esse último é especializado em ""ballet adulto"" e a única escola da cidade de Santos que oferece a modalidade ""Dança Contemporânea de Salão.""[132]","2026/08/27","https://pt.wikipedia.org/wiki/Santos"
115,"santos - par. 78","Desde 1962 abriga o Festival Música Nova ""Gilberto Mendes""[133] é um evento internacional e anual de música contemporânea idealizado por Gilberto Mendes (Santos, 1922-2016).","2026/08/27","https://pt.wikipedia.org/wiki/Santos"
116,"santos - par. 79","Santos é uma cidade relativamente cinematográfica. Zé do Periquito (1960), de Mazzaropi, possui algumas cenas de entrada e saída de navio da Ponta da Praia.[134] Estas cenas foram as primeiras filmagens vistas pelo crítico santista Rubens Ewald Filho, aos quinze anos, e que ele tentou retomar num ângulo parecido no seu primeiro e único curta-metragem intitulado José Bonifácio que Ninguém Conhece, hoje perdido nos ""meandros"" da produtora Faculdade de Comunicação da Católica.[134] Antes e depois do filme de Mazzaropi, Santos já havia sido e continuou sendo palco cinematográfico. Outros exemplos notórios inclui a versão original com Vera Nunes de Presença de Anita (1951), de Ruggero Jacobbi, Asa Branca - Um Sonho Brasileiro (1981), de Djalma Batista, com Walmor Chagas e Edson Celulari numa sequência no Gonzaga na fonte luminosa, O Rei Pelé, de Carlos H. Christensen, na cena em que o garoto que interpreta Pelé vê o mar pela primeira vez ao lado de Lima Duarte, o curta Domingo no Parque, de Isaías Almada, que logo depois da música homônima de Gilberto Gil utilizou uma roda-gigante que existia no Itararé.[134]","2026/08/27","https://pt.wikipedia.org/wiki/Santos"
117,"santos - par. 80","Outros filmes inclui o único filme do galã Hélio Souto, com Norma Bengell, onde há uma passada na ilha Porchat em 1960, um certo Leg da década de 1960 e que várias figuras da sociedade participaram sem saberem que o diretor era um vigarista de Portugal, A Flor do Desejo de Guilherme de Almeida Prado, onde Sandra Bréa foi substituída por Imara Reis (que acabou recebendo ótimas críticas), Bellini e a Esfinge (2001), de Roberto Santucci, filme alemão com Erika Remberg rodado no cais da cidade, além do filme policial A Mulher do Quarto 13 (1932) com Brian Donlevy e Andréa Bayard.[123]","2026/08/27","https://pt.wikipedia.org/wiki/Santos"
118,"santos - par. 81","Santos também possui uma tradição na exibição de filmes. Durante muitas décadas possuiu diversos edifícios cujo principal foco era o cinema e, embora tenha modernamente perdido muitas salas, nenhuma cidade de seu tamanho tivera um número tão grande de alternativas em assistir desde cinema-lançamentos até filmes b, desenhos animados e tchecos, russos, italianos.[135] A cidade também desenvolveu um projeto que funcionou durante muitas décadas, o Clube de Cinema, o primeiro do país, e acompanhou toda a criatividade do cinema exterior e nacional.[135]","2026/08/27","https://pt.wikipedia.org/wiki/Santos"
119,"santos - par. 82","Santos tem sido uma fonte de inspiração para muitos autores, conterrâneos ou estrangeiros, e possui uma longa tradição de publicação poética importante na literatura brasileira.","2026/08/27","https://pt.wikipedia.org/wiki/Santos"
120,"santos - par. 83","Talvez dois dos seus mais famosos poetas sejam Vicente de Carvalho e Martins Fontes. O primeiro, embora tenha se dedicado a um complexo de atividades, é mais conhecido por ter sido chamado de ""O Poeta do Mar"" dada à sua dedicação a escrever poemas dedicados à praia de Santos, e foi membro da Academia Brasileira de Letras, deixando uma prolífica obra literária e jurídica. Sua magnum opus, Poemas e Canções (cujo prefácio foi escrito por Euclides da Cunha), publicada primeiramente em 1908, chegou modernamente à sua 17ª edição - fato raro na literatura nacional.[136]","2026/08/27","https://pt.wikipedia.org/wiki/Santos"
121,"santos - par. 84","Carvalho apoiou-se numa tradição lírica que nos remete a Victor Hugo e foi um grande divulgador da cidade como advogado e jurista,[137] e hoje sua importância é refletida num dos nomes de uma das ruas da cidade. Martins Fontes, por sua vez, é mais conhecido por seus sonetos parnasianos, embora também tenha se tornado popular como médico da Santa Casa. Foi um grande colaborador dos ideais e das ambições de seu tempo;[138] seu túmulo no Cemitério do Paquetá é um dos mais visitados na cidade e sua morte foi muito noticiada.[139][140]","2026/08/27","https://pt.wikipedia.org/wiki/Santos"
122,"santos - par. 85","Provavelmente Santos seja a cidade do interior paulista mais profundamente ligada ao movimento teatral.[141] O teatro em Santos se desenvolve e se desenvolveu dentro dos principais locais para a arte dramática: Teatro Municipal Brás Cubas, Teatro de Arena Rosinha Mastrângelo, Teatro do SESC, Teatro do SESI e, curiosamente, nas praças públicas.[142]","2026/08/27","https://pt.wikipedia.org/wiki/Santos"
123,"santos - par. 86","Patrícia Galvão, mais conhecida como Pagu, foi a primeira presidente da União de Teatro Amador de Santos que no ano de 1958 iniciou a organização do movimento na cidade.  Pagu foi uma grande pioneira do teatro na cidade; escrevendo para o A Tribuna, conseguiu patrocínios e realizou os primeiros festivais de teatro de Santos.[142] Os festivais continuaram suas atividades pela Federação Santista de Teatro Amador com o nome FESTA - Festival Santista de Teatro Amador. A partir de 2009 a Federação Santista de Teatro Amador já estava extinta mas o festival continuou com o mesmo nome FESTA, porém agora como Festival Santista de Teatro, abolindo a palavra ""Amador"" e tornando-se um festival nacional de teatro. Hoje o FESTA - Festival Santista de Teatro é o festival em atividade mais antigo do Brasil, recebendo a Ordem do Mérito Cultural 2011 pelo Ministério da Cultura. O festival continua sendo realizado e produzido pelo Movimento Teatral de Santos, formado por diversos grupos da cidade, tendo como seu representante jurídico a Associação dos Artistas do Litoral Paulista. Alguns grupos da cidade se destacam como Trupe Olho da Rua, Os Pernilongos Insolentes, Teatro Widia,  Cia Own, Os Phantanas. Pagu era conhecida como a ""musa"" da Semana de Arte Moderna e escolheu Santos como a última cidade em que viveu.[142] Estreitou relações com José Greghi Filho (ator e dramaturgo santista) e promoveu a campanha para a construção do Teatro Municipal que hoje leva seu nome.[142]","2026/08/27","https://pt.wikipedia.org/wiki/Santos"
124,"santos - par. 87","Plínio Marcos e Carlos Alberto Soffredini são dois dos mais conhecidos e aclamados dramaturgos da cidade. Marcos iniciou sua carreira na companhia de Cacilda Becker e Walmor Chagas no início da década de 1960 e escreveu peças como Navalha na Carne e Dois Perdidos Numa Noite Suja que soaram de cunho sociopsicológico e foram proibidas na época.[143] Plínio prosseguiu sua carreira também como ator e na década de 1970 trabalhou ao lado de Gianfrancesco Guarnieri, Oduvaldo Viana Filho, Jorge Andrade, Nelson Rodrigues e Abílio Pereira de Almeida.[144] Nesta época, surgia outro dramaturgo na cidade, Soffredini, autor de Mais Quero Asno que Me Carregue, e que ao lado de Marcos figura como um autor expoente do moderno teatro do Brasil.[144] No teatro infantil da cidade, destaca-se Oscar Von Pfhul, cunhado de Paulo Autran, e que possui projeção internacional.[144]","2026/08/27","https://pt.wikipedia.org/wiki/Santos"
125,"santos - par. 88","Muitos outros nomes famosos surgiram do teatro santista; entre estes nomes destaca-se os de Serafim Gonzalez, Paulo Lara, Tanah Corrêa, Sérgio Mamberti, Cláudio Mamberti, Bete Mendes, Jandira Martini, Wilson Geraldo, Ney Latorraca, Nuno Leal Maia, Alexandre Borges, Oscar Magrini, Paulo Vilhena, etc.","2026/08/27","https://pt.wikipedia.org/wiki/Santos"
126,"santos - par. 89","O esporte em Santos talvez seja um dos temas de maior projeção da cidade. Possui uma grande tradição nos mais variados esportes com constante auxílio de projetos sociais e educacionais. A começar pelo mar, temos o surfe santista que, apesar das ondas calmas da praia, possui um papel particular na história do surfe brasileiro e mundial: foi em Santos que o esporte começou a se desenvolver no país.[145][146] Desde a década de 1930, os surfistas utilizavam pranchas de madeira oca e surfavam na praia do Gonzaga.[147] A carreira dos pioneiros da modalidade no Brasil, os irmãos Thomas Rittscher Júnior e Margot Rittscher, está exclusivamente ligada a Santos e aos nomes de santistas como Osmar Gonçalves e João Roberto Suplicy Hafers, que formam, juntos, o que o jornalismo de hoje diz ser os primeiros surfistas do Brasil.[148] Mais tarde, o surfe santista foi aprimorado e melhor divulgado por parte de escolas (como a Escolinha Radical, no Posto 2, liderado pelo primeiro surfista profissional brasileiro, Cisco Aranha) e de universidades, revelando nomes como Picuruta Salazar, que tornou-se o ""maior"" símbolo do esporte na cidade,[149] e Renata Agondi, pessoas que renderam influência à posterioridade. Picuruta, além de criar escolinhas para crianças, também desenvolve projetos paralelos em lugares como o Havaí, oportunidade pela qual jovens talentos da cidade podem assumir responsabilidades internacionais.[150]","2026/08/27","https://pt.wikipedia.org/wiki/Santos"
127,"santos - par. 90","No futebol, a cidade foi palco de grandes jogadores, desde Araken Patuska[151] por volta dos anos 20, passando por Pelé nos anos 60 até Neymar entre os anos de 2009 e 2012. A cidade é sede de três clubes, sendo o de maior destaque o Santos Futebol Clube, que é reconhecido internacionalmente, possuindo entre suas principais conquistas três Copas Libertadores da América e dois títulos Mundiais Interclubes, além de oito títulos de Campeão Brasileiro. Joga no Estádio Urbano Caldeira, mais conhecido como ""Vila Belmiro"". Os outros dois clubes são a Associação Atlética Portuguesa (conhecida popularmente como Portuguesa Santista), que joga no Estádio Ulrico Mursa, e o Jabaquara Atlético Clube que joga no Estádio Espanha. Esses três clubes realizam os clássicos do futebol de Santos quando se confrontam. Também está localizado em Santos o Estádio Municipal Paulo César de Araújo (Estádio Pagão), que se encontra na Zona Noroeste da cidade.[152] Um quarto time de futebol, o Litoral Futebol Clube, chegou a existir em Santos, mas encerrou suas atividades em 2008.[153]","2026/08/27","https://pt.wikipedia.org/wiki/Santos"
128,"santos - par. 91","Outro esporte da cidade é o Iatismo (ou vela), praticada no Clube Internacional de Regatas e que tem como destaque a flotilha da Classe Snipe. Além de diversos eventos de snipe, a cidade também é sede de etapas do Campeonato Paulista de Vela Oceânica e é largada da tradicional regata oceânica Santos-Rio. Santos também conta com um polo do projeto ""Navega São Paulo"" que ensina esportes náuticas às escolas públicas, entre eles a vela. O Tamboréu, por sua vez, é um esporte que nasceu em Santos[154] e hoje é bastante praticado em toda a Baixada Santista. O jogo parecido com o tênis no que diz respeito às regras, é jogado com ""raquetes"" com o formato de um pandeiro (o tamboréu). A rede possui um metro de altura.","2026/08/27","https://pt.wikipedia.org/wiki/Santos"
129,"bertioga - par. 1","Bertioga é um município do estado de São Paulo, na Região Metropolitana da Baixada Santista, microrregião de Santos. A população aferida pelo IBGE no censo de 2022 foi 64 188 habitantes[3], contra os 47 645 habitantes contados no censo de 2010. A área do município é de 491,546 km².","2026/06/21","https://pt.wikipedia.org/wiki/Bertioga"
130,"bertioga - par. 2","Umas das cidades mais antigas do Brasil, preserva muitos edifícios históricos, como o Forte de São João, o primeiro forte do país, e destaca-se como um dos destinos mais procurados por turistas em todo o território nacional devido a suas belezas naturais, praias e qualidade de vida.[7]","2026/06/21","https://pt.wikipedia.org/wiki/Bertioga"
131,"bertioga - par. 3","Bertioga é um dos quinze municípios paulistas considerados estâncias balneárias pelo Estado de São Paulo, por cumprirem determinados pré-requisitos definidos por Lei Estadual. Tal status garante a esses municípios uma verba maior por parte do Estado para a promoção do turismo regional. Também, o município adquire o direito de agregar junto a seu nome o título de Estância Balneária, termo pelo qual passa a ser designado tanto pelo expediente municipal oficial quanto pelas referências estaduais.[8] Bertioga possui 33 km de praias próprias para o banho, que oferecem momentos de lazer e a prática de diversos esportes, já que possui excelente condições de balneabilidade. As praias se dividem em Enseada, São Lourenço, Itaguaré, Guaratuba e Boraceia.[8]","2026/06/21","https://pt.wikipedia.org/wiki/Bertioga"
132,"bertioga - par. 4","Seu nome tem sua origem no tupi antigo falado na costa brasileira, através do termo tupi piratyoca, que significa ""casa do peixe branco"". Para outros, no entanto, Bertioga tem origem no termo tupi buriquioca, que significa ""casa do muriqui"". A teoria mais aceita é que Bertioga significa ""casa do muriqui"" em tupi.[carece de fontes]?","2026/06/21","https://pt.wikipedia.org/wiki/Bertioga"
133,"bertioga - par. 5","Durante o início da colonização portuguesa, no século XVI, a região era considerada de transição entre o território tupinambá, que ia desde o cabo de São Tomé, no atual estado do Rio de Janeiro, até o rio Juqueriquerê, em Caraguatatuba e o território dos tupiniquins, que ia desde as cercanias de São Vicente, passando por Itanhaém e Peruíbe, até Cananeia. O povoamento da região teve início no ano de 1531, quando Martim Afonso de Sousa, nomeado governador-geral da Costa do Brasil, aportou às águas da antiga Buriquioca. Com a intervenção de João Ramalho, Martim Afonso deixou em terra alguns homens para realizar ali uma primeira feitoria da nova fase, ou um pequeno fortim, partindo em seguida rumo ao sul, dirigindo-se para o outro lado da ilha, para fundar oficialmente a vila de São Vicente, em 1532.[carece de fontes]?","2026/06/21","https://pt.wikipedia.org/wiki/Bertioga"
134,"bertioga - par. 6","Sofrendo constantemente ataques dos tupinambás de Ubatuba (que não era a atual cidade paulista de Ubatuba, mas uma aldeia tupinambá na região da atual cidade fluminense de Angra dos Reis), que se reuniam com suas canoas em Yperoig (esta sim, a atual cidade de Ubatuba), os portugueses de São Vicente decidiram construir o forte de São João de Bertioga para se defender dos ataques dos tupinambás, em 1547. Esse forte é considerado a mais antiga fortificação portuguesa no Brasil e foi tombada em 1940 pelo Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN). Originalmente construído em 1532 para impedir que os indígenas utilizassem o Canal de Bertioga em ataques à cidade de Santos, foi o posto militar em que serviu o artilheiro alemão Hans Staden, autor de um dos primeiros relatos sobre a conquista da América. A partir daí, os moradores de São Vicente o usaram para expulsar os calvinistas franceses que haviam se instalado no Rio de Janeiro, em 1555. O Forte atual foi erguido, em 1750, no contexto de fixação das fronteiras com os países de colonização espanhola. Tombado em 1940, atualmente é a sede de um museu municipal .[2] Os índios tamoios fizeram uso de passagem no sítio Barra de Bertioga, que passaram a ser impedidos pelos 5 irmãos Braga: João, Diogo, Domingo, Francisco e André.[9]","2026/06/21","https://pt.wikipedia.org/wiki/Bertioga"
135,"bertioga - par. 7","Pelo forte, em 1552, ficou responsável Hans Staden, um mercenário alemão a serviço do rei de Portugal. Staden foi capturado pelos tupinambás e, posteriormente, libertado por intervenção dos franceses, aliados dos tupinambás. Retornando à Alemanha, escreveu um livro sobre suas aventuras no Novo Mundo (História verídica e descrição de uma terra de selvagens, nus e cruéis comedores de seres humanos, situada no Novo Mundo da América, desconhecida antes de depois de Jesus Cristo nas terras de Hessen até os dois últimos anos, visto que Hans Staden, de Homberg, em Hessen, a conheceu por experiência própria e que agora a traz a público com essa impressão[10]). Esse livro vendeu muito na época, principalmente pelas descrições dos banquetes antropofágicos praticados pelos tupinambás. O mesmo livro foi base para o filme Hans Staden, de 1999.","2026/06/21","https://pt.wikipedia.org/wiki/Bertioga"
136,"bertioga - par. 8","Foi no Forte de São João de Bertioga que, em 1563, os jesuítas Manuel da Nóbrega e José de Anchieta se hospedaram, por cinco dias, antes de irem para Ubatuba tranquilizar os índios revoltados na Confederação dos Tamoios. Foi também de Bertioga que Estácio de Sá e sua esquadra partiram, em 1565, para dar combate aos franceses e fundar a cidade do Rio de Janeiro. O sítio primitivo de Bertioga era uma pequena linha de praia protegida pelo outeiro de Buriquioca, hoje Morro da Senhorinha. O antigo núcleo estendeu-se também pelo outro lado da barra, onde, em meados do século XVI, fora fundada a Ermida de Santo Antônio de Guaibê.","2026/06/21","https://pt.wikipedia.org/wiki/Bertioga"
137,"bertioga - par. 9","Nos primórdios do século XVIII, com o uso do óleo de baleia para iluminação pública e particular, Bertioga passou a ter grande importância, graças à criação da Armação das Baleias, para a pesca da baleia, e onde foram construídos grandes tanques para depósito de óleo desses animais. Assim, durante certo tempo, o azeite de Bertioga contribuiu para a iluminação de Santos, São Vicente, São Paulo, São Sebastião e, em parte, também do Rio de Janeiro. Durante muito tempo, Bertioga conservou-se como um núcleo de pescadores, com cerca de duas dúzias de casas defronte do porto da barca e três pequenas casas de comércio.[carece de fontes]?","2026/06/21","https://pt.wikipedia.org/wiki/Bertioga"
138,"bertioga - par. 10","Somente na década de 1940 que o pequeno núcleo de pescadores começou a despertar para sua grande função: a de Estância Balneária. Com a melhoria das vias de acesso e com a construção de estradas e cobertura de asfalto da estrada que corta o Guarujá em direção ao ferryboat que liga a Ilha de Santo Amaro a Bertioga, iniciou-se uma grande expansão urbana da vila.[carece de fontes]?","2026/06/21","https://pt.wikipedia.org/wiki/Bertioga"
139,"bertioga - par. 11","Nesta época, em 1944, Bertioga (e toda extensão territorial norte) foi transformada oficialmente em distrito de Santos. Após dois movimentos pró-emancipação, um em 1958 e outro em 1979, Bertioga finalmente conquistou sua autonomia no dia 19 de maio de 1991, separando-se de Santos.[carece de fontes]?","2026/06/21","https://pt.wikipedia.org/wiki/Bertioga"
140,"bertioga - par. 12","Em 1979, o criminoso de guerra Josef Mengele, médico responsável por atos monstruosos no campo de concentração de Auschwitz, morreu em Bertioga enquanto nadava no mar.[11][12]","2026/06/21","https://pt.wikipedia.org/wiki/Bertioga"
141,"bertioga - par. 13","Densidade demográfica (hab./km²): 97,21","2026/06/21","https://pt.wikipedia.org/wiki/Bertioga"
142,"bertioga - par. 14","Mortalidade infantil até 1 ano (por mil): 18,38","2026/06/21","https://pt.wikipedia.org/wiki/Bertioga"
143,"bertioga - par. 15","Expectativa de vida (anos): 69,93","2026/06/21","https://pt.wikipedia.org/wiki/Bertioga"
144,"bertioga - par. 16","Taxa de fecundidade (filhos por mulher): 3,08","2026/06/21","https://pt.wikipedia.org/wiki/Bertioga"
145,"bertioga - par. 17","Índice de Desenvolvimento Humano (IDH-M): 0,730","2026/06/21","https://pt.wikipedia.org/wiki/Bertioga"
146,"bertioga - par. 18","Seus limites são Mogi das Cruzes, Biritiba-Mirim e Salesópolis a norte, São Sebastião a leste, o Oceano Atlântico a sul com o Guarujá (com a ilha de Santo Amaro defronte à cidade) e Santos a oeste.[carece de fontes]?","2026/06/21","https://pt.wikipedia.org/wiki/Bertioga"
147,"bertioga - par. 19","Oficialmente, Bertioga tem 6 praias que, juntas, somam 33 km de extensão.[18][19] De oeste a leste as praias são:","2026/06/21","https://pt.wikipedia.org/wiki/Bertioga"
148,"bertioga - par. 20","O clima de Bertioga é o subtropical úmido, com verões quentes e invernos relativamente frios, com a ausência de mês seco, sendo julho o mês mais frio com média de 17 °C e o mês mais quente é fevereiro, com média de 30°.","2026/06/21","https://pt.wikipedia.org/wiki/Bertioga"
149,"bertioga - par. 21","De acordo com dados da estação meteorológica automática do Instituto Nacional de Meteorologia (INMET) de Bertioga, em operação desde fevereiro de 2017, a menor temperatura ocorreu em 30 de junho de 2021 (10,6 °C) e a maior em 3 de janeiro de 2019 (37,9 °C). O recorde de  precipitação (chuva) acumulada em 24 horas é 288,8 mm em 19 de fevereiro de 2023,[20] no mesmo dia em que um pluviômetro automático do Centro Nacional de Monitoramento e Alertas de Desastres Naturais (CEMADEN) registrou, no mesmo período, 682 mm na Praia de Guaratuba, sendo este considerado o recorde de chuva em 24 horas registrado no Brasil por órgãos oficiais.[21]","2026/06/21","https://pt.wikipedia.org/wiki/Bertioga"
150,"bertioga - par. 22","Liga-se com o planalto pela Rodovia Mogi-Bertioga (SP-98) (ao norte), com a Ilha de Santo Amaro (Guarujá) por meio de um serviço de ferry-boat (ao sul), com Santos (a oeste) e São Sebastião (a leste) pela Rodovia Rio-Santos (SP-55/BR-101). Fica no município a pequena Vila de Itatinga, que tem acesso restrito a visitantes. O único acesso a Vila de Itatinga é feito ao final da Rua Manoel Gajo, onde existe um pequeno ferryboat, de onde é feita a travessia do rio Itapanhaú através de uma barca cedida pela CODESP (empresa que mantém o controle da vila). Após a travessia, é necessário percorrer aproximadamente 7 km de trilhos, no sopé da Serra do Mar, sobre um simpático bondinho. O percurso é repleto de belas paisagens, é comum ver animais à solta, bem como belas cachoeiras e riachos. Na Vila de Itatinga, moram cerca de 70 famílias dos trabalhadores da usina de Itatinga, que gera energia para o porto de Santos.[carece de fontes]?","2026/06/21","https://pt.wikipedia.org/wiki/Bertioga"
151,"bertioga - par. 23","O sistema de telefones automáticos foi inaugurado na cidade em 1979 pela Telecomunicações de São Paulo (TELESP), que também implantou o sistema de discagem direta à distância (DDD) em 1979 com o código de área (0132).[22] Anteriormente a cidade era atendida pela Companhia Telefônica Brasileira (CTB).[23] Na década de 90 o código DDD da cidade foi alterado para (013), para padronização do sistema telefônico com a telefonia celular que estava sendo implantada em todo o estado.[24]","2026/06/21","https://pt.wikipedia.org/wiki/Bertioga"
152,"bertioga - par. 24","Bertioga é uma das cidades que mais crescem no Brasil, com forte atividade da construção civil, comércio, hotelaria e boa gastronomia. Apesar de tantas mudanças, a Cidade mantém a cultura caiçara, celebrada em eventos como a Festa da Tainha (entre junho e julho) e a Festa do Camarão na Moranga (entre agosto e setembro).[25]","2026/06/21","https://pt.wikipedia.org/wiki/Bertioga"
